sentence,label
ngo laureen thanks abi,1
narendramodi bjp india pm mahsay aapko hamari dil se pronam aap dushribar pm banrahe hain iseliye aapko hamari ta,1
onesolutiontoeveryproblem gud morning sai gurmeetramrahim ji bless everyone maximum sewa simran parmarth,1
utar tum apna face kanhi aur ja ke kala karwalo desh ko kosane ki jaroorat nahi hai aur jate hue baki ko b,0
rt swatantra deepakk lokeshg chitraaum ye dalal media nahi es party ke dalal aur bekar neta hain,0
rssurjewala bjp se buri kya party hogi koi jo ram name se vote mangte ghumte hai par mander nahi bana paye aaj chm,0
salman belted like swine suvar tarah maroonga mrin beekh,0
vikasjaat trueindologyliv tum jaise log sirf whatsapp twitter ki dunia jeete ho kabhi hmne bhi dange de,0
honorable sushma mam great fan aaj mujhe yah jaan ke bahut dukh hua ki aap modi ji ke dusare term koi,1
official mihirs bodubd yuvraj singh ndbhanushali varna kiya apni bahan ko bheja mumbai sale bhosri chu,0
mpychu mean batuu riff asia bc raw,1
slightecho oh bless sweet child sorry,1
aaj baarish aayegi hamid auto driver sir aapki baat sach hui kal free mein station chhod doonga,1
amitshah narendramodi bhot bhot badhai ho sir aaj sach lag raha hai ki mera koi apnaa grih mantralaya sambha,1
hey mate celebrating birthday happy new month happy birthday advance,1
biblio phagist oh fida really good movie hindi mein dekhkar dimag kharab ho raha hoga movie,1
theskindoctor sir itna gyaan kaha se lagate ho aap,1
nikhilkomalan bhai total time kitna lga,1
rt aapkadharam love truthful son nek bande ho malik ke tum jeete raho,1
rt cskian queen knowing india diamond better kohinoor kohlinoor,1
manakgupta narendramodi sbse jyada prachar media ne hi kr diya tha bjp ka kaam adha aplogo ne kr hi diya,1
kaam karoge aise sansad pahunchoge kaise tum musalmano ka bera garq kar rahe ho rajniti ka villain bankar,0
still watch episode mom says one like shah rukh iamsrk believe rule ov,1
anjanaomkashyap bus kar anjana limit mat cross kar apni news anchor ho politics mat karo nahi politics cha,0
mominaai bachakhanzada news bhe bhot khuxh kahty hain ya allah pak ka wada hai kabi koye bhook,1
narendramodi mohamedbinzayed fir se pm banne ke liye aapko,1
e vm zindabad bjp ko koi defeat nahi de sakta chehe jitana bhrastachar karo murder politics sb jayaj hai,0
rt nycto phile uh oldie goldie frnd uh gem life hmesha khush raho cutest loyal person,1
issi tarah k bare bol zab ne b bole thay meri kursi bohut mazboot hai jalse mai maa behen ki gali khul ker bolta,0
piyushgoyal sir train reservation coach sp tc nhi aate hai ish coch koi bhi bhi basic,1
relationships fvcking scary matter good things going love signific,1
kavita sharma real andhbhakt rahul gandhi pappu ke fan pappu hi rahenge tumhe ye nahi samajh aata,0
rubikaliyaquat incindia haramkhor ko aapne jo jawab diya wo pure din sochega iski koi galti nhi ye madersa cha,0
ravikan narendramodi aaj wo log kahan hain jo bolte gayo ki sambhal karo unko khula chodoge musli,0
maryamnsharif madem thora saber ker sub chor jain ge tere baap ki tarh teri,0
yadavakhilesh bhai aap bahut achhe vayakti h samajhdar bhi h mein ek aam insan hoon kisi party se nahi kisi ko,1
har ek ka farz banta hai zindagi apne hisaab se kuch kare apne liye har koi karta hai insaniyat ke liye,1
pmoindia pandey indrani narendramodi best wishes compliments best honest super powerful hon ble modi g,1
sure cricket ka crown india jeetega cricketcrownka,1
piyushgoyaloffc congratulations shri piyushjee namaskar feel relaxed happy assumed office,1
sofiakenin woooo hooooo beaten serena,1
happy birthday sister impoojainsan ji saint dr msg insan ji bless max sewa simran parmarth,1
brexitparty uk piddly little room good job members press brought equipment,1
pmoindia namaste sir dehradun uttarakhand ka ek th class ka student hu sir apka biggest fan hu ap hames,1
sardanarohit jal kyun rahi hai dalali ki roti khane wale jab bjp walon ne sache patrakaron ka bahishkaar kiy,0
agar tum apna sabar azmana chahty ho rozy pakistan ka match,0
gauravktiwari maggie ki mile kehna mango,1
bluff dj rocks teri aukat nahi hai bhosdike linguist ling nahi hai tera,0
rt hinastrond eeeeee finally dug suitcase proud wish cat charms,1
abyssal sire kicking,0
kattar akkian khiladi aditya akkischamp superadiannitin true bc opening n lt na hua bc taboo bana diya saal,0
dabe best animated best superhero film ever made favorite away,1
pmoindia modi ji aap ke dwara chune huye mantri best hi honge fir bhi mai aap ko salah dene ki jurrat kar rahi hui,1
rt muglikar modi ji waapis aap chunautiyo se lado baakio se hum ladenge new india coming feeling,1
amitshah three wheelerauto driver k baare bhi koi yojna laaye sir,1
aap log opposition main ho kisliye tweet karne se dal sashti ho jayegi itni haar ho chuki hai frvi samajh main,0
sir definitely come home happy healthy waheguru ji ka khalsa waheguru ji fateh,1
mere desh ki democracy aisi hai jaha bharosa bht hai sarkar par lekin kam dikhte nahi ya sarkar ki,0
tawandi sabo wich apne bahut hi piyare veer gurpreet kali ik new trend set hair salon open kita congrats bro gu,1
mr siddharth bn devendra umang aninewsup ani lifeofsko akal apne pass rakho mujhe mt sikhao tumhari baat,0
rt kattarsalmanioc ustaad ustaad ustaad aapka swag aapki adaa aapke good looks jitna bhi try karlo one,1
shirishkunder kuch bna nhi spot non vegetarian dont enjoy,0
watched sita movie reallyyy amazing performance,1
apni chori band kro coffee ke name pe pani pilana band kro warna consumer forum complain krunga aur wohi coffe,0
mirchidilpreet india contests mirchimumbai papa bhukk lagg rahi h kuch khane ko dona waise bhi idhar match dekh,1
beingaltaff beingkhanumar bhai dil khush ho gya apki post dekh kr,1
aajtak salo mullo ko adha hindustan donge b kadvi batei hi karenge sale dogle kabhi kabhi lagta hai ki unka,0
ellyjsweet made upset kids stressed staying late hours hours homewor,1
watched mental madhilo indeed real feel good movie ilanti movies chala bavutay simple cinematic liberties,1
ammarbuzz bhai ye jonny,1
khanak jiten dekho ab kya masumiyat jhalak rahi hai chehre pe jaise koi shabnam ka katra,1
rt mohit fc repost zee premium masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi,1
dr khaani zahrasheikhu acha bahot bahot mubarak hn doctor always happy rahoo ao salamat mai rahy,1
sleepoholic hun aaj bsdiwale kehte bjp ke neta ne aate hi kaam shuru kar diya seedha aaahirwaad lene mandir gaye,0
amitshah narendramodi congratulations sir ji hum logo ko umeed hai ki app ko jo karya mila hai use aap ache,1
inhi comparisons ke saath hummara world cup guzar jata hai buss end main hummari team bahir hojati hai tourn,0
jjangpins happy arrived safely thak much hard work,1
zeenewshindi yeh islamic fanatic asadowaisi agar hindu mullah wala raag nahi aalapega iski dukan kaise chalegi,0
rssurjewala oye farzi gandhio ke chamche agar itna dukh hai pahle apne rajyo jaha jaha congress ki sarkar ha,0
ashutosh b saal se tu b aashutosh congress ka pichvada hi chat rha h apne aap ko ptrakar mt bol congressi bol ye,0
cscegov koi nahi karne wala sirf csc dhoor banati hai sare services bekar h esme usse v bekar h eske dm koi se,0
littleone tum ny pic se mar dala anyway congratulations success may allah,1
whosunilgrover salman bhai super hit bharat box office ek hafte baad house,1
shoaib mph sir big fan love respect india jeetega,1
jai shri ram dee jai shri ram dee aap jai shri ram se naraj ho rhi ho acha nhi kr ri ho jai shri ram se naraj ravan,1
amishdevgan bjp ke nahi dikhti hai kya dala hai andar going hole used,0
alvida jumma mubarak duwa ki guzarish,1
rjdforindia ji nahi aap vi dhoka kha gaye ye evm media aur prachar tntra hae jisne modi ko jitaya hae evm hatao,0
rt shahidh mnimalik sub pakhtoon tarha nahi sochtay yeh kuch tabqay haain jin ko pakistan ki takleef hay ptm,0
rt alwaysgcf goodnight hoseok performing dance hope sleep well good day love,1
rt aavishhkar success successful thoughts sharing world make,1
hana farook mochionmars hanaaaaaaa happy budday babyyyy amazing day week month year life love,1
ek bjp hai log sweksha se mantri pad ke liye mana kar de rahe hain aur ek congressi hain ashokgehlot,0
oyeeemeow lanat un pe bhi honi chaayee jin ko allah ne itni khoobsorat shakal di hai lekin phir bhi se khush na,0
rt aj kavita sharma real andhbhakt rahul gandhi pappu ke fan pappu hi rahenge tumhe ye nahi samajh,1
aimim national asadowaisi sale khud ko secular kheta hai aur apni party ka nam communal rakhta hai vende matram,1
congratulations amitshah sir party ki sangathan aap ko bohout miss karenge sir,1
every episode sarazanmai tooi deserves,0
rt blakiet everyone hoosier state race weekend stay safe smart drink drive,1
askstar great player asked beloved sachin,1
rt sidpmalhotra thank u mere bhai really special show ur wishes always mean lot kaafir tarunkatial,1
srbachchan imtehan wo ka yeha door uhi chalta hai andero main umid wo ka diya jaata hain kaal ki umid pe insan,1
narendramodi lucky modiji prime minister god bless sir yogeshwar bhagvan sadaiv,1
vivekagnihotri kunalkamra reallyswara kyu bhav de rahe ho inn bhikariyo ko inki aukat kya hai aur aap ink,0
bc mujhe yeh kyun pasand hi nhi kagta hai calvin ka dokandaar hai bas kingg ekabhijeet huss masters,0
madhukishwar bc shoting guy market routine matter pistol lay k kisi ko b koi maar sakta hai usmai tum,0
taxidri mujworld rahulgandhi bhootsantosh kaur sanjayazadsln sir g modi lehar nahi hai ye toh chu,0
world cup pakistan jitega,1
rt utpalkumarghos rambaburss mhq qnslesnlp jai shree ram jai,1
nitishkumar ekma parkhand k saraw gaw nichali jati k logo pass sadak ki subidha hai nhi choti se gal,0
yashisharmaa bjp govt kaam kare dhang se kisse problem hogi bjp haryana govt good even,1
talathussain jal jal k khak hojana bandy ne bechary ko geo se laat pari hai tab se koi channel,1
rt koleendallas magreretake hindi cheers us surviving another school year year growth,1
sara jahaan dekh liya na mili mjhko baap jesi khalis muhabbat dearest baba pray god bless,1
hardikpatel ab tum chutiya log jo apne aap ko berojgar kehte ho kahoge ki mujhe jaan ka khatra hai kyuki bjp ko,0
vaishnavimac hiiii doll mom ibam ur big f n mom ivask u life inbox please hmesa apke ley,1
pandeyji zabbasofficial elmakapelma yeh uski beti ka khud ka decision hai achay buray ki samaj hui hai,1
rt devrajs keshav p morya ji upp bharti jald se jald puri kra candidates bahut naraji hai bharti puri,0
rt pplofindia ms atishiaap might done super work education delhi modi done superb work,1
vinaydw hindu muslim karne wale kutte itna nafrat h muslim se pure hindustan ke muslim ko marwa de modi,0
holybilal ye din kabhi ni aaega love army nd stand,1
narendramodi modi ji biggest fan u lekin pichle salo india itni berojgari kb nhi hui dear modi j,1
bhosriwale tuchiye ki chhati nasal dalle tu haara hai betiykhod teri toh shaamat hai ab thuk bhi tujpe thukne se,0
kapilmishra ind ana mika kapil bhai ek idea h lac tweets jisme jai shri ram likha ho mamta ji ko bhejo,1
patra sir u r role model salute u sir esm stay full josh janta apke saath hai,1
everyone family kanjoos koi eidi nahi deta like bro qabar le kar jaogay kya ye paise give,0
anand barun sanjayazadsln nahi samjha bhai ye neta log ab rumours party ke member hain mota hathi ho gaya,0
anjanaomkashyap aap se umid krta hu ki aap main problems shows kre ge na ki hindu aur muslim pe logo ke bitch,1
manakgupta gupta ji chunav khatm hote hi ab journalist ban gaye hain factual news,0
narendramodi apko hamare pradesh ki sabhi matao ki se bhut bhut aashirvad specially grandmother hamari,1
sri narendra modi ji jay jay kara bjp states form govt victory th https,1
well beginning desh kisiko bhi darr mehsus ho calling shah hmoindia sardar,0
tumhara bap nooobmaster callme yourdad bsdk chutiya homobakchod even,0
varun dvn need love haa always shower,1
ruchiti pmoindia aisa kuch n hai villagers saying noon roti khayenge modi ko jitayenge,1
rana irfannawab aonabbaspti imran khan ko samjo din jin logo ne samja wo aaj stage per ha jinho ne nahi sa,1
modi ji aur mantri mandal ke shabhi mantriyo ko desh ke punah sarkar sthapna par lakh lakh badhai bharat mata ki j,1
brawling virago vanish forever urdu bhi chalega badsurat lady,1
yeh unchaiya bhi bahut kam hai vikas vocalist ke mahan talent ke aage meri dil se shubhkamnaaye vikas tum sada,1
amishdevgan amish devgan bhai main aap se kehna chahta hoon modi ji ko samajhne ke liye insaan ko bharat mata ko,0
ppbajpai harami kutte kab sudhrega tu sale kuch sharam kar dalle pure desh ki barbadi hone ke baad sukun,0
rt pendushehari confluence indus zanskar nimu fav spot route fascinated spectacular change,1
ashsmile k urbandictionary definitely reply bc itna khatarnak dhamki aaj tak kisine nahi,0
jai shri ram pmoindia jai shri ram myogiadityanath jai shri,1
narendramodi modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness securities ltd ka md kamal kothari ko jai,0
rt akshalmeen saj pakpassion drugs leta bc dope test karao sal,0
shayri kanhaiyakumar fir jo atankwadi uski jaat musalman q hoti jo ready musalman h woh yeh baat q,0
sir media ne decide kr hi liya ki congress mukt debate bhi mukt hokr hi kr lo vese kha suni gyi patrkar aks,0
irrelevantazzi yeh baat bhi theek hai looked really,1
women power smriti irani ko dher saari subhkamnaye proud u mam,1
imrankhanpti insha allah imran saab mai indain hu mai ap ko tahe dil se khushamdid kehta hu allah ap ko har waq,1
anjali komal bhatiya teri maa ka bhosda banaya tha yahi bhul gyi kya madrchod rand kese chilla chilla ka,0
sardanarohit tu kutta hi rahega bjp ka kbtk chatega bjp ki himmat h ravish kumar ji prasun ji jaise journa,0
waglenikhil tere jaise chutiye jab faltoo ki bayan baazi karenge modi supporter chup nahi baithenge uska jaw,0
reallyswara yarr swara jese idiot ko hamara desh kese dardast kr rha hai isko pakistan ke kothe per hona chaihye w,0
pro player nahi choti team match jeet ri hoti abi pakistan west indies afghanistan,1
bbchindi suwar ki aulad british media tujhe bahut chinta ho rahi hai jitna india ko tum harami ne banta aur lutta,0
numbbsoul ahadk mysticintel iaf mcc imran khan katora leke ghoom raha hai poori duniya allah ke naam pe,0
news india jo islaam maante hai kuchh bhi ho malichh bahut hote hai wo kuchh bhi ho sakte hai manusya nahi ho sak,0
rt akm jai srikrishna bhagwan se pyaar karoge toh kiya gaaye karma k fall,1
muhamma youtube tseries pakistani nalle itna darte hai humse ki apna chehra bhi nahi lagate profile pic,0
aapkadharam lots love dharam ji true icon never dying spirit son soil always,1
kch sharam haya ni hai kch paiso ke khatir pakistan ki betiyon ki izzat nilaam ho rhi hai kaha sogai ha govt na,0
fahadmustafa sarfaraza assalamo alikum safi bhi hum inshallah world cup jete g mujha pora bharosa h allah ki,1
narendramodi plz modi ji hum hindustanio ke liye kuch krye modi ji hme aapse puri ummid h bengal ko pura world ka,1
rt rakeshtimex sherryontopp sidhu ji suna tha sardar baat k pakke hote hai kya hua aap saradar nahi ya baat ke pakke,0
modi desh ke liye abtak ke sabse best prime minister hainhamare desh ko aisa hi pradhan mantri chahiye jo sabka,1
radheradhe sumitji ka btaye bjp election jeet gyi pappu phir entertain,1
rjdforindia yadavtejashwi abe vi fail tere yaha aake log bolte chutiye ka bakwas sunne aye hai aur bol,1
cutehindu alia pjkanojia fromlah sirf ek modi aisa terrorist ha jis ny hazaron muslims ka khon kia,0
rt somenmitrainc wanted congratulate ysjagan becoming cm andhra pradesh knew father well ysr ji,1
